Region;Servicio de salud;Comuna;Establecimiento;CodigoEstablecimiento;Numerador;Denominador;PorcentajeCumplimiento
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Peumo;Hospital Del Salvador de Peumo;115103;58;60;96.67
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichidegua;Hospital de Pichidegua;115106;61;69;88.41
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichidegua;Posta de Salud Rural Larmahue;115428;18;18;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichidegua;Posta de Salud Rural Patagua Cerro;115431;20;23;86.96
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichidegua;Posta de Salud Rural Patagua Orilla;115430;8;9;88.89
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichidegua;Posta de Salud Rural San José de Marchigue;115477;11;11;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichidegua;Posta de Salud Rural San Roberto;115476;14;14;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichidegua;Posta de Salud Rural Santa Amelia;115429;16;17;94.12
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichilemu;Hospital de Pichilemu;115112;80;109;73.39
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichilemu;Posta de Salud Rural Alto Ramírez;115461;3;3;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichilemu;Posta de Salud Rural Cahuil;115458;3;3;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pichilemu;Posta de Salud Rural Cardonal de Panilonco;115474;3;3;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Placilla;CESFAM  Placilla;115318;57;75;76.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Placilla;Posta de Salud Rural La Dehesa;115435;1;1;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Placilla;Posta de Salud Rural Lo Moscoso;115478;2;0;
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Pumanque;Posta de Salud Rural Pumanque;115452;20;23;86.96
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Quinta de Tilcoco;Centro Comunitario de Salud Familiar Guacarhue;115712;24;26;92.31
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Quinta de Tilcoco;Centro de Salud Familiar Quinta de Tilcoco;115312;68;79;86.08
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro Comunitario de Salud Familiar Ciudad de Paju;115703;23;43;53.49
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro Comunitario de Salud Familiar Dr. Eduardo de Geyter;115701;12;24;50.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro Comunitario de Salud Familiar San Rafael;115700;18;29;62.07
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro de Salud Familiar N° 1 Dr. Enrique Dintrans;115300;180;297;60.61
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro de Salud Familiar N° 2 Dr. Eduardo Geyter;115301;116;178;65.17
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro de Salud Familiar N° 3 Dr. Abel Zapata;115302;63;105;60.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;115304;135;170;79.41
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro de Salud Familiar N° 6 Ignacio Caroca;115324;125;180;69.44
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro de Salud Familiar N° 8 Dr. Nicolás Díaz Sánchez;201143;79;122;64.75
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rancagua;Centro de Salud Familiar Nº 4 Dra. María Latife;115303;73;87;83.91
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rengo;Centro de Salud Familiar Rengo;115329;143;207;69.08
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rengo;Centro de Salud Familiar Rengo Consejal Gavino Martinez Maturana;200632;164;184;89.13
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rengo;Centro de Salud Familiar Rosario;115322;45;56;80.36
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rengo;Posta de Salud Rural Cerrillos (Rengo);115418;4;9;44.44
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rengo;Posta de Salud Rural Esmeralda;200225;13;14;92.86
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rengo;Posta de Salud Rural Lo Cartagena;115472;5;9;55.56
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rengo;Posta de Salud Rural Lo de Lobos;115420;5;8;62.5
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rengo;Posta de Salud Rural Popeta;115417;5;7;71.43
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Requínoa;Centro Comunitario de Salud Familiar Chumaquito;200485;16;17;94.12
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Requínoa;Centro de Salud Familiar Requínoa;115310;97;126;76.98
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Requínoa;Posta de Salud Rural El Abra;115409;18;21;85.71
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Requínoa;Posta de Salud Rural Los Lirios;115411;25;26;96.15
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Requínoa;Posta de Salud Rural Totihue;115410;3;4;75.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Centro Comunitario de Salud Familiar Angostura;200491;4;7;57.14
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Centro Comunitario de Salud Familiar Consultorio Chacabuco;115717;21;25;84.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Centro de Salud Familiar Chacabuco;115317;194;292;66.44
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Centro de Salud Familiar Oriente de San Fernando;115323;87;109;79.82
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Posta de Salud Rural Agua Buena;115436;6;7;85.71
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Posta de Salud Rural Puente Negro;115434;12;14;85.71
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Posta de Salud Rural Roma;115432;9;11;81.82
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Centro de Salud Familiar San Vicente de Tagua Tagua;200075;141;208;67.79
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Posta de Salud Rural El Tambo;115427;5;16;31.25
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Posta de Salud Rural Idahue;115484;0;2;0.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Posta de Salud Rural Pencahue;115425;5;4;125.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Posta de Salud Rural Rinconada;115426;5;9;55.56
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Posta de Salud Rural Zúñiga;115424;17;23;73.91
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Centro Comunitario de Salud Familiar Paniahue;200288;9;9;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Centro de Salud Familiar Santa Cruz;115319;204;244;83.61
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Posta de Salud Rural Apalta;115449;3;3;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Posta de Salud Rural Guindo Alto;115450;5;4;125.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Posta de Salud Rural Isla de Yáquil;115444;6;8;75.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Posta de Salud Rural Quinahue;115443;10;10;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Valparaíso San Antonio;Navidad;Centro de Salud Familiar Valle Mar Navidad;115320;29;30;96.67
Libertador Gral. B. O'Higgins;Servicio de Salud Valparaíso San Antonio;Navidad;Posta de Salud Rural Pupuya;115460;2;3;66.67
Libertador Gral. B. O'Higgins;Servicio de Salud Valparaíso San Antonio;Navidad;Posta de Salud Rural Rapel (Navidad);115462;2;1;200.0
Libertador Gral. B. O'Higgins;Servicio de Salud Valparaíso San Antonio;Navidad;Posta de Salud Rural San Vicente de Pucalán;115464;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Ancud;Centro Comunitario de Salud Familiar Bellavista;133725;8;10;80.0
Los Lagos;Servicio de Salud Chiloé;Ancud;Centro Comunitario de Salud Familiar Puntra Degañ;200449;3;2;150.0
Los Lagos;Servicio de Salud Chiloé;Ancud;Centro Comunitario de Salud Familiar Quetalmahue;133487;2;0;
Los Lagos;Servicio de Salud Chiloé;Ancud;Centro de Salud Familiar Dr. Manuel Ferreira Guzman;133390;80;93;86.02
Los Lagos;Servicio de Salud Chiloé;Ancud;Centro de Salud Familiar Pudeto Bajo;133325;58;56;103.57
Los Lagos;Servicio de Salud Chiloé;Ancud;Posta de Salud Rural Chacao;133486;4;4;100.0
Los Lagos;Servicio de Salud Chiloé;Ancud;Posta de Salud Rural Coipomo;133557;1;0;
Los Lagos;Servicio de Salud Chiloé;Castro;Centro Comunitario de Salud Familiar Gamboa;200442;31;32;96.88
Los Lagos;Servicio de Salud Chiloé;Castro;Centro Comunitario de Salud Familiar Kintunien;133776;24;30;80.0
Los Lagos;Servicio de Salud Chiloé;Castro;Centro Comunitario de Salud Familiar Llau Llao;133775;11;16;68.75
Los Lagos;Servicio de Salud Chiloé;Castro;Centro Comunitario de Salud Familiar Rilán;133468;3;3;100.0
Los Lagos;Servicio de Salud Chiloé;Castro;Centro de Salud Familiar Dr. René Tapia Salgado;133375;53;64;82.81
Los Lagos;Servicio de Salud Chiloé;Castro;Centro de Salud Familiar Quillahue;200009;115;126;91.27
Los Lagos;Servicio de Salud Chiloé;Castro;Posta de Salud Rural Curahue;133466;4;4;100.0
Los Lagos;Servicio de Salud Chiloé;Castro;Posta de Salud Rural Pid - Pid;133547;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Castro;Posta de Salud Rural Puyán;133467;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Castro;Posta de Salud Rural Quehui;133469;3;3;100.0
Los Lagos;Servicio de Salud Chiloé;Castro;Posta de Salud Rural Yutuy;133471;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Chonchi;Centro Comunitario de Salud Familiar Huillinco;133745;5;4;125.0
Los Lagos;Servicio de Salud Chiloé;Chonchi;Centro de Salud Familiar Chonchi;133345;93;95;97.89
Los Lagos;Servicio de Salud Chiloé;Chonchi;Posta de Salud Rural Curaco de Vilupulli;133554;0;1;0.0
Los Lagos;Servicio de Salud Chiloé;Chonchi;Posta de Salud Rural Natri;133553;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Chonchi;Posta de Salud Rural Petanes Bajos;133483;2;1;200.0
Los Lagos;Servicio de Salud Chiloé;Curaco de Vélez;Centro de Salud Familiar Curaco de Vélez;133360;18;18;100.0
Los Lagos;Servicio de Salud Chiloé;Curaco de Vélez;Posta de Salud Rural Palqui;133513;1;0;
Los Lagos;Servicio de Salud Chiloé;Dalcahue;Centro de Salud Familiar Dalcahue;133350;73;97;75.26
Los Lagos;Servicio de Salud Chiloé;Dalcahue;Posta de Salud Rural Butalcura;133559;6;7;85.71
Los Lagos;Servicio de Salud Chiloé;Dalcahue;Posta de Salud Rural Calén;133474;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Dalcahue;Posta de Salud Rural Mocopulli;133472;6;5;120.0
Los Lagos;Servicio de Salud Chiloé;Dalcahue;Posta de Salud Rural Quetalco;133473;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Dalcahue;Posta de Salud Rural Tenaún;133496;2;2;100.0
Los Lagos;Servicio de Salud Chiloé;Puqueldón;Centro de Salud Familiar Puqueldón;133355;9;15;60.0
Los Lagos;Servicio de Salud Chiloé;Queilén;Hospital Comunitario de Queilén;133170;21;17;123.53
Los Lagos;Servicio de Salud Chiloé;Queilén;Posta de Salud Rural Agoni Alto;133498;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Queilén;Posta de Salud Rural Apeche;133500;2;2;100.0
Los Lagos;Servicio de Salud Chiloé;Queilén;Posta de Salud Rural de CONTUY;133534;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Quellón;Centro Comunitario de Salud Familiar Rukalaf;133796;1;12;8.33
Los Lagos;Servicio de Salud Chiloé;Quellón;Centro Comunitario de Salud Familiar Villa Aytue;200493;7;26;26.92
Los Lagos;Servicio de Salud Chiloé;Quellón;Centro Comunitario de Salud Familiar Vista Hermosa;133797;11;45;24.44
Los Lagos;Servicio de Salud Chiloé;Quellón;Centro de Salud Familiar Quellón;133396;23;72;31.94
Los Lagos;Servicio de Salud Chiloé;Quellón;Posta de Salud Rural Auchac;133550;4;4;100.0
Los Lagos;Servicio de Salud Chiloé;Quellón;Posta de Salud Rural Candelaria (Quellón);133523;9;15;60.0
Los Lagos;Servicio de Salud Chiloé;Quellón;Posta de Salud Rural Chadmo Central;133549;1;3;33.33
Los Lagos;Servicio de Salud Chiloé;Quellón;Posta de Salud Rural Coinco;133548;5;6;83.33
Los Lagos;Servicio de Salud Chiloé;Quellón;Posta de Salud Rural Compu;133524;0;6;0.0
Los Lagos;Servicio de Salud Chiloé;Quellón;Posta de Salud Rural Curanue;133522;2;4;50.0
Los Lagos;Servicio de Salud Chiloé;Quellón;Posta de Salud Rural Punta Liles o Laitec;133527;1;3;33.33
Los Lagos;Servicio de Salud Chiloé;Quellón;Posta de Salud Rural Yaldad;133551;2;7;28.57
Los Lagos;Servicio de Salud Chiloé;Quemchi;Centro de Salud Familiar Quemchi;133340;32;34;94.12
Los Lagos;Servicio de Salud Chiloé;Quemchi;Posta de Salud Rural Lliuco (Quemchi);133492;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Quemchi;Posta de Salud Rural Montemar;133495;4;4;100.0
Los Lagos;Servicio de Salud Chiloé;Quinchao;Centro Comunitario de Salud Familiar Carlina Paillacar;133703;1;1;100.0
Los Lagos;Servicio de Salud Chiloé;Quinchao;Hospital Comunitario de Achao;133160;25;26;96.15
Los Lagos;Servicio de Salud Chiloé;Quinchao;Posta de Salud Rural Quinchao;133503;2;3;66.67
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Centro Comunitario de Salud Familiar Texas;124450;21;39;53.85
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Centro de Salud Familiar Calbuco;124396;43;146;29.45
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Aguantao;124451;1;2;50.0
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Avellanal;124453;3;4;75.0
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Chauquear;124456;2;3;66.67
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Chayahue;124457;2;3;66.67
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Chope;124537;0;1;0.0
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Huayún;124554;1;0;
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Pargua;124448;10;14;71.43
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Pergue;124458;1;2;50.0
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Peñasmo;124452;3;4;75.0
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural Putenio;124449;0;1;0.0
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural San Agustín (Calbuco);124461;0;1;0.0
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Posta de Salud Rural San Antonio (Calbuco);124460;1;2;50.0
Los Lagos;Servicio de Salud Del Reloncaví;Chaitén;Centro Comunitario de Salud Familiar de Ayacara;124731;4;6;66.67
Los Lagos;Servicio de Salud Del Reloncaví;Chaitén;Hospital de Chaitén;200076;5;12;41.67
Los Lagos;Servicio de Salud Del Reloncaví;Cochamó;Centro de Salud Familiar Cochamó;124412;3;3;100.0
Los Lagos;Servicio de Salud Del Reloncaví;Cochamó;Posta de Salud Rural Cochamó;124411;1;0;
Los Lagos;Servicio de Salud Del Reloncaví;Cochamó;Posta de Salud Rural Pocoihuén;124539;0;1;0.0
Los Lagos;Servicio de Salud Del Reloncaví;Cochamó;Posta de Salud Rural Sotomó;124413;0;1;0.0
Los Lagos;Servicio de Salud Del Reloncaví;Fresia;Consultorio General Rural Tegualda;124434;2;3;66.67
Los Lagos;Servicio de Salud Del Reloncaví;Fresia;Hospital de Fresia;124120;41;47;87.23
Los Lagos;Servicio de Salud Del Reloncaví;Fresia;Posta de Salud Rural El Mirador;124438;1;1;100.0
Los Lagos;Servicio de Salud Del Reloncaví;Fresia;Posta de Salud Rural Traiguén (Fresia);124439;1;1;100.0
Los Lagos;Servicio de Salud Del Reloncaví;Frutillar;Centro Comunitario de Salud Familiar Pantanosa;124765;25;38;65.79
Los Lagos;Servicio de Salud Del Reloncaví;Frutillar;Centro de Salud Familiar Frutillar Alto;124365;45;106;42.45
Los Lagos;Servicio de Salud Del Reloncaví;Frutillar;Posta de Salud Rural Casma;124430;6;4;150.0
Los Lagos;Servicio de Salud Del Reloncaví;Frutillar;Posta de Salud Rural Centinela;124432;1;1;100.0
Los Lagos;Servicio de Salud Del Reloncaví;Futaleufú;Hospital de Futaleufú;124145;12;17;70.59
Los Lagos;Servicio de Salud Del Reloncaví;Hualaihué;Centro de Salud Familiar Río Negro Hornopirén;124380;28;23;121.74
Los Lagos;Servicio de Salud Del Reloncaví;Hualaihué;Posta de Salud Rural Aulén;124417;0;1;0.0
Los Lagos;Servicio de Salud Del Reloncaví;Hualaihué;Posta de Salud Rural Contao;124419;9;6;150.0
Los Lagos;Servicio de Salud Del Reloncaví;Llanquihue;Centro de Salud Familiar Los Volcanes;124370;82;102;80.39
Los Lagos;Servicio de Salud Del Reloncaví;Llanquihue;Posta de Salud Rural Colegual;124429;2;2;100.0
Los Lagos;Servicio de Salud Del Reloncaví;Llanquihue;Posta de Salud Rural Loncotoro;124427;2;2;100.0
Los Lagos;Servicio de Salud Del Reloncaví;Llanquihue;Posta de Salud Rural Pellines (Llanquihue);124428;2;2;100.0
Los Lagos;Servicio de Salud Del Reloncaví;Los Muermos;Centro de Salud Familiar Los Muermos;124330;77;114;67.54
Los Lagos;Servicio de Salud Del Reloncaví;Los Muermos;Posta de Salud Rural Los Piques;124463;1;3;33.33
Los Lagos;Servicio de Salud Del Reloncaví;Maullín;Centro de Salud Familiar Carelmapu;124325;29;26;111.54
Los Lagos;Servicio de Salud Del Reloncaví;Maullín;Hospital de Maullín;124125;32;53;60.38
Los Lagos;Servicio de Salud Del Reloncaví;Maullín;Posta de Salud Rural La Pasada;124446;1;2;50.0
Los Lagos;Servicio de Salud Del Reloncaví;Maullín;Posta de Salud Rural Quenuir;124447;2;4;50.0
Los Lagos;Servicio de Salud Del Reloncaví;Palena;Hospital de Palena;124140;4;4;100.0
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Centro Comunitario de Salud Familiar Alerce Norte;200440;25;31;80.65
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Centro Comunitario de Salud Familiar Anahuac;124705;7;9;77.78
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Centro Comunitario de Salud Familiar Chamiza;124715;16;19;84.21
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Centro Comunitario de Salud Familiar Licarayen;124710;29;37;78.38
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Centro Comunitario de Salud Familiar Puerta Sur;200292;45;47;95.74
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Centro de Salud Familiar Alerce;124395;200;264;75.76
